feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
MSM5LLHI_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-6.92748858648054	-5.08534853474564	-8.52552304527412	-19.0835716627692	-12.7909943916143	-5.10523360239931	-10.1635497007136	-18.346606068603	-3.32009703466272	-6.95708227677561	-6.90580609665829	-10.9984680943928	-10.1321250382526	-2.74581233903654	-5.30382381326682	-15.0538243193752	-8.64310618333824	-3.90969503336923	-18.9315685693242	-5.43123082501991	-5.84534939503475	-18.4461417421539	-18.346606068603	-6.31535287034591	-17.9497159160344	-19.7299347081545	-19.7299347081545	-3.38383956950988	-6.66655428251787	-4.18460557514214	-2.82090175332286	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-14.8697923717375	-12.0391775434108	-19.005569150768	-6.97256281729315	-19.5530569460704	-19.0440432985826	-14.9181063095176	-19.005569150768	-19.4461417421539	-12.3294264786262	-18.5530569460704	-18.8272319095094	-18.4721369506869	-14.6424718669042	-10.2796199586007	-8.29304215032813	-11.5213292385482	-21.9315685693242	-8.11462493262739	-19.0835716627692	-4.43108454541608	-7.92482173688359	-13.1101134502217	-19.7940650455742	-5.58580990006997	-19.0835716627692	-19.2091025448531	-9.0797414621068	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-9.77497981653509	-12.4429250294704	-19.7299347081545	-9.13018353964279	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-5.05001960912218	-17.6989078125339
ESM5ME9D_P	-19.395515669084	-18.6387868200963	-9.07413179672811	-10.0746762246322	-11.6255068798958	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-3.43431548525191	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.9647657409204	-17.8441057280738	-10.7943212286595	-13.1633842445472	-10.6753598807968	-1.08927654681823	-10.2434931429163	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-4.55078961602804	-18.4461417421539	-18.346606068603	-6.74523763221035	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-14.2676547272082	-11.2949439487805	-19.6096404744368	-19.2993003538247	-10.9540024252022	-18.0440432985826	-8.60356690717492	-9.33948533567028	-9.10129105821094	-13.9136466613269	-16.0150919248865	-3.65664266580517	-19.5530569460704	-19.0440432985826	-19.4986091620481	-8.53571315671081	-10.4811820902899	-11.4095756129225	-11.3662760487432	-11.3762125306883	-18.4721369506869	-13.236688376525	-12.0416083696655	-6.89603056958275	-11.8162647631721	-11.6666568762497	-19.005569150768	-11.4582686981829	-2.42568725127636	-18.7299347081545	-19.2091025448531	-19.7940650455742	-8.61506075022107	-19.0835716627692	-19.2091025448531	-6.74129632567219	-11.0279879439755	-12.6006516912096	-9.02197545333583	-11.2454182533433	-14.8483552010752	-10.2328639025538	-19.7299347081545	-8.26029289091501	-8.05616476900603	-11.7437216598846	-17.7777632332451	-9.44805506430481	-19.1660338229612	-17.6989078125339
ESM5ME9H_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-3.8788540659169	-18.346606068603	-20.1660338229612	-12.0593554253484	-17.8441057280738	-20.9315685693242	-19.7299347081545	-1.76342533784635	-4.36500905788001	-15.8356441493256	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-14.4017476227955	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-8.54538273071681	-13.8547529722733	-19.2993003538247	-12.6610396269435	-10.3662760487432	-18.8272319095094	-10.1485703604038	-9.67913966364565	-9.36970786095157	-19.005569150768	-4.84716292367241	-19.5530569460704	-19.0440432985826	-19.4986091620481	-19.005569150768	-13.1955049414524	-9.41271874061648	-18.5530569460704	-18.8272319095094	-13.5899385599943	-18.6685341634904	-6.94624248089623	-10.7034714067458	-6.87085575225977	-21.9315685693242	-6.81906390163654	-19.0835716627692	-1.46658416804279	-18.7299347081545	-19.2091025448531	-19.7940650455742	-10.6248233001432	-19.0835716627692	-19.2091025448531	-6.16257791735861	-13.6760678361758	-14.071102310807	-9.57280749485133	-10.2113243110366	-11.5886049949254	-12.5053038146221	-4.17691850938553	-18.0440432985826	-9.94075549017056	-20.6685341634904	-17.7777632332451	-15.2762167407116	-19.1660338229612	-17.6989078125339
MSM5LLHO_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-13.8547529722733	-5.15916120067842	-7.59726734673828	-8.28532489248039	-19.0835716627692	-18.5530569460704	-4.93360407781392	-10.8852630528306	-18.346606068603	-2.70589040488161	-7.60505481509277	-6.5010768145217	-9.96954017654642	-7.13020375012618	-4.16562986192516	-4.553141616937	-13.823044112546	-7.11170882254053	-3.34996634644304	-18.9315685693242	-5.54234729764261	-5.73310818013386	-18.4461417421539	-18.346606068603	-8.10129105821094	-17.9497159160344	-19.7299347081545	-19.7299347081545	-4.25421228949689	-6.75567600617273	-3.44701312195081	-4.64295839152249	-18.8959446595935	-19.2534966642115	-19.7299347081545	-13.6629096142965	-19.2993003538247	-20.005569150768	-12.8601062067676	-18.8272319095094	-14.3139174498968	-18.6685341634904	-8.73767365025691	-15.8959446595935	-9.3441660712047	-19.5530569460704	-19.0440432985826	-14.4525967642912	-19.005569150768	-13.8893620092035	-10.6734736964577	-12.345854860546	-14.4787096046104	-18.4721369506869	-6.54220611368029	-12.9103109487637	-19.0440432985826	-10.2457685495793	-6.08864864669154	-8.51958099868126	-19.0835716627692	-3.34452946307944	-7.84430464275681	-12.7377968259275	-19.7940650455742	-6.03720550845448	-19.0835716627692	-19.2091025448531	-5.24245508734022	-19.2993003538247	-19.2993003538247	-18.9680944453493	-14.8398687351874	-7.7640563377534	-9.77005873715003	-19.7299347081545	-7.34745164548034	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-6.09448273407541	-17.6989078125339
CSM5MCWM_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-2.28808578156482	-19.0835716627692	-19.5530569460704	-19.9315685693242	-9.25887805043053	-18.346606068603	-20.1660338229612	-2.83135796444116	-6.61202345177009	-20.9315685693242	-4.79045929547719	-1.59640504935833	-17.3227593266487	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-8.57594217568626	-10.9480048721009	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-13.2492761978933	-7.55968304645023	-3.90507106235107	-18.9315685693242	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-12.9623259648897	-18.8272319095094	-19.6685341634904	-18.6685341634904	-19.395515669084	-8.19220986189078	-18.8272319095094	-9.70022736905958	-14.3647534153133	-19.4986091620481	-7.9191884573905	-10.1185890980727	-11.1242136472666	-10.5147710417181	-9.68103327512786	-18.4721369506869	-16.2993003538247	-20.2534966642115	-19.0440432985826	-18.7299347081545	-21.9315685693242	-8.57946995349637	-19.0835716627692	-3.56478704732222	-8.21835391632563	-19.2091025448531	-19.7940650455742	-6.61213635306166	-19.0835716627692	-3.86801338473646	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-10.7080494825334	-12.8251364915072	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
CSM5MCUY_P	-19.395515669084	-18.6387868200963	-13.4269481769206	-18.2993003538247	-11.1726791366032	-18.9680944453493	-6.97035403746522	-19.5530569460704	-19.0835716627692	-3.92617647695617	-19.9315685693242	-9.44001606577419	-5.5515404859434	-20.1660338229612	-19.2993003538247	-17.8441057280738	-2.62331843036964	-6.31212804624242	-2.6962648344015	-11.8282807609122	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-7.7698383125054	-18.4461417421539	-3.51250706489741	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-6.94861063476971	-4.76468369194366	-18.9315685693242	-5.93495385450881	-19.2534966642115	-10.7291998265489	-14.9181063095176	-12.8282807609122	-13.6760678361758	-13.3739134145988	-18.8272319095094	-15.316858725209	-10.9242609224777	-9.02588072079731	-14.508662826712	-6.57535046450674	-12.8708726376366	-15.8356441493256	-19.4986091620481	-19.005569150768	-12.5863851221365	-10.4803574574918	-18.5530569460704	-10.4025285132291	-9.13317777527167	-18.6685341634904	-11.6619743176408	-4.97641817063602	-6.51510088351769	-21.9315685693242	-6.87867791798817	-19.0835716627692	-5.04173191940347	-8.58904937966357	-19.2091025448531	-9.63694782043255	-3.48394772677649	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-7.98510087065498	-11.0394811728007	-19.7299347081545	-7.11676583087512	-2.34573311951329	-20.6685341634904	-17.7777632332451	-18.5530569460704	-11.8393399849374	-17.6989078125339
CSM5MCUE_P	-19.395515669084	-18.6387868200963	-9.58560897292006	-18.2993003538247	-9.09260104976081	-4.27792574227924	-10.585498128539	-9.53774912138018	-19.0835716627692	-9.92959748181424	-5.21403136790628	-19.7940650455742	-18.346606068603	-9.35801604996573	-4.50973384302124	-15.0785709817109	-3.07945363096713	-12.028891982673	-2.96735181258085	-2.59087522321518	-12.6874426260404	-15.0391775434108	-10.8926495800319	-18.9315685693242	-10.5518653075233	-8.36784794939719	-18.4461417421539	-5.80229360315525	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.81335746178099	-19.4986091620481	-10.5173061632506	-10.7661590490044	-7.44808025651751	-10.3873768709085	-6.00929079976337	-12.1449722074334	-12.5775396312698	-14.515404404591	-10.2895168763962	-18.8272319095094	-16.5530569460704	-9.10263874167269	-10.1139453118127	-19.005569150768	-6.64651319384402	-19.5530569460704	-19.0440432985826	-11.4349144867307	-9.74063277282081	-12.9225797860969	-11.0458721959848	-12.3428539337419	-10.0498427786819	-18.4721369506869	-13.7777632332451	-13.5187870439857	-12.5358202411451	-8.71022312576173	-21.9315685693242	-6.20258519933613	-19.0835716627692	-7.39452007894681	-18.7299347081545	-18.0835716627692	-10.4855191626076	-5.0153718623504	-12.0483143379829	-19.2091025448531	-9.08890394749917	-19.2993003538247	-19.2993003538247	-18.9680944453493	-16.4080066132672	-7.68788877899091	-12.6461663504619	-19.7299347081545	-7.14854989098256	-12.9750472059911	-11.6559096246253	-17.7777632332451	-14.2255906676417	-1.73271590900383	-17.6989078125339
CSM5MCVJ_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-11.5935007717816	-18.9680944453493	-18.3708536148497	-14.7104648439563	-19.0835716627692	-19.5530569460704	-19.9315685693242	-1.15269575331635	-18.346606068603	-17.005569150768	-18.2993003538247	-17.8441057280738	-20.9315685693242	-3.54060699364487	-14.9680944453493	-1.71529162532779	-6.33399316817665	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-13.4127187406165	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-9.93933830435829	-19.6096404744368	-4.05011281226558	-12.2332111633669	-18.0440432985826	-10.8087405745165	-19.6685341634904	-11.700347388613	-19.395515669084	-11.6241400441319	-7.52515094950056	-19.5530569460704	-19.0440432985826	-19.4986091620481	-12.8209547638233	-19.4461417421539	-14.8806316040989	-18.5530569460704	-9.17651409823038	-18.4721369506869	-11.0870197133947	-20.2534966642115	-19.0440432985826	-18.7299347081545	-14.158099641419	-19.005569150768	-19.0835716627692	-14.8356441493256	-18.7299347081545	-19.2091025448531	-19.7940650455742	-16.5740165647061	-10.5032083966199	-19.2091025448531	-9.53154305141015	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-6.16208193991491	-8.04549098445108	-17.7777632332451	-18.5530569460704	-19.1660338229612	-8.15530004968433
CSM5MCWI_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-4.37391341459875	-18.3708536148497	-16.3346334269369	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.4969273116249	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-2.16449626788317	-0.860800339706795	-4.59752927996687	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-12.783854846972	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-6.82539825237903	-19.6096404744368	-6.60182828095064	-14.6498703192253	-12.360953847563	-18.8272319095094	-13.4869677556127	-10.2333848251234	-19.395515669084	-10.6252789839881	-18.8272319095094	-19.5530569460704	-19.0440432985826	-19.4986091620481	-10.9814501398216	-14.4787096046104	-9.07989759793389	-18.5530569460704	-13.5461375321307	-18.4721369506869	-16.0538243193752	-10.2240368763866	-19.0440432985826	-8.9118388596993	-21.9315685693242	-5.79184935991411	-19.0835716627692	-6.04755072443578	-18.7299347081545	-19.2091025448531	-10.1755126902488	-7.5990843960626	-14.2993003538247	-19.2091025448531	-6.73524308319916	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-6.72083635361428	-20.6685341634904	-17.7777632332451	-18.5530569460704	-8.85910096108232	-17.6989078125339
MSM5LLHA_P	-19.395515669084	-18.6387868200963	-12.345854860546	-18.2993003538247	-14.8022855523792	-6.87021425433727	-10.0848245460793	-7.85829726854537	-19.0835716627692	-9.79739897924734	-19.9315685693242	-8.5179406403	-10.0328160431593	-20.1660338229612	-7.55099927910924	-17.8441057280738	-11.0023101606872	-8.20326537498753	-4.19010948321686	-4.82672824025704	-9.45948701919056	-10.259496872419	-7.95736910913222	-18.9315685693242	-7.60899253429645	-18.9315685693242	-18.4461417421539	-7.50569704454525	-8.44408021015981	-17.9497159160344	-19.7299347081545	-0.608263069595985	-9.64350998450788	-11.2513848877317	-13.2690782054104	-7.81204379026674	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-8.78423642820613	-19.005569150768	-10.2051800900531	-11.2043287918394	-19.0440432985826	-10.6205014670686	-19.005569150768	-12.0917349209069	-11.134555591488	-18.5530569460704	-11.3275713992387	-13.8483552010752	-12.5740165647061	-12.5111872281275	-10.177850391058	-6.68909408158555	-21.9315685693242	-8.63396443663948	-19.0835716627692	-3.72822821423916	-9.14024285756026	-19.2091025448531	-19.7940650455742	-4.2584582866277	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.7358272760777	-19.346606068603	-19.6685341634904	-5.60510397030825	-11.8959446595935	-5.97896380958272	-10.0762328659581	-17.7777632332451	-11.9042154353941	-9.29902769277728	-17.6989078125339
HSM5MD59_P	-9.5187870439857	-11.5281304063159	-11.9966982781321	-13.8504846406365	-9.72724197038294	-5.03790204941701	-18.3708536148497	-9.7633979093273	-2.44486707863397	-19.5530569460704	-5.30315720587989	-13.3846741094365	-18.346606068603	-20.1660338229612	-5.44037310106477	-17.8441057280738	-6.02291325484891	-7.3448694932022	-2.76063617778136	-4.96205613246333	-13.2591432273527	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-5.14503856933783	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-7.48053780564395	-7.34112186621998	-18.58107132224	-18.9315685693242	-6.82399184578474	-9.28015804341118	-12.2485739856425	-19.6096404744368	-19.2993003538247	-13.5036272368147	-10.3737219868746	-18.8272319095094	-19.6685341634904	-10.3340746398765	-11.6517258758038	-19.005569150768	-5.10622216653325	-19.5530569460704	-19.0440432985826	-7.25140686947888	-10.9089233416153	-11.4762413490196	-9.90048771753431	-9.93199129581278	-8.96982949672004	-9.50080242238714	-9.83472166787962	-7.7916016066817	-5.05022992218657	-5.12409792232544	-21.9315685693242	-7.10519884111642	-19.0835716627692	-2.09984073275267	-7.84496788984503	-11.0005356278179	-19.7940650455742	-5.7235323969921	-19.0835716627692	-19.2091025448531	-5.61208695765944	-10.6675952145208	-9.80473505976153	-10.1389409330131	-7.72898555657438	-7.42246163402556	-8.15012688681901	-19.7299347081545	-6.78982861609039	-8.15698738843058	-9.0027541351609	-11.0138981349624	-6.71205212536179	-9.92370032599083	-17.6989078125339
HSM5MD8N_P	-10.8002260302009	-9.94928796476589	-12.5061428347335	-18.2993003538247	-12.2705030895172	-4.30286672979393	-18.3708536148497	-8.2849648600261	-4.76385642592849	-10.8491533726258	-19.9315685693242	-11.8921011310456	-18.346606068603	-20.1660338229612	-8.98466229486778	-17.8441057280738	-6.81240047162945	-3.4951189037464	-3.53019902544643	-4.99208117915367	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-6.92074328348432	-4.79628413931092	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-2.9090382021605	-10.2571997275242	-4.94875320413425	-3.06735823805932	-18.9315685693242	-18.8959446595935	-19.2534966642115	-13.6760678361758	-19.6096404744368	-19.2993003538247	-14.9003498387135	-6.85463609199313	-18.8272319095094	-19.6685341634904	-11.0343281437494	-7.50771731381683	-11.5957316289462	-18.8272319095094	-4.18371913460558	-19.0440432985826	-9.21115328441785	-11.2815939181661	-10.90615212478	-10.3076870793107	-18.5530569460704	-11.3098829625975	-18.4721369506869	-10.1319631468715	-10.5113977944332	-19.0440432985826	-18.7299347081545	-7.69950746133961	-6.54582747661677	-19.0835716627692	-3.58447149089437	-18.7299347081545	-14.4493656430282	-19.7940650455742	-6.19016478648507	-19.0835716627692	-19.2091025448531	-4.82695753128349	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.40918320300824	-19.6685341634904	-19.7299347081545	-9.20679894188552	-11.8446362281868	-20.6685341634904	-17.7777632332451	-18.5530569460704	-3.28044678622228	-17.6989078125339
CSM6J2H9_P	-12.551323978846	-18.6387868200963	-11.1780175147235	-18.2993003538247	-15.1088384213797	-6.27954150466428	-7.06610592581731	-14.6685341634904	-19.0835716627692	-19.5530569460704	-19.9315685693242	-8.01315251758012	-18.346606068603	-20.1660338229612	-10.0338743471404	-5.56571093395767	-2.64024495876446	-8.25270438574223	-2.87756846826755	-4.17689763377698	-5.91369884308082	-7.11370552206053	-4.96580231846281	-18.9315685693242	-10.5518653075233	-8.73705792960359	-11.3484858018212	-5.23367792674791	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-6.3029635486577	-3.97726318833451	-9.54333597242862	-18.8959446595935	-19.2534966642115	-13.5530569460704	-16.7940650455742	-19.2993003538247	-20.005569150768	-7.9402593167662	-18.8272319095094	-19.6685341634904	-14.6461663504619	-9.70226906061325	-12.4787096046104	-5.74646859744709	-19.5530569460704	-19.0440432985826	-7.78134528664638	-11.9058752956434	-10.8907309200576	-8.25248438558307	-18.5530569460704	-10.232343168009	-18.4721369506869	-13.8002260302009	-6.48667015799064	-6.33131879679808	-6.74993487313504	-21.9315685693242	-7.81857528862848	-11.96982949672	-2.24107944909557	-7.1036106475464	-19.2091025448531	-5.45944258316127	-3.18236691991747	-19.0835716627692	-8.26614381897245	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.7143378531035	-19.346606068603	-19.6685341634904	-19.7299347081545	-9.07444287322997	-13.5409696637717	-20.6685341634904	-17.7777632332451	-13.2063727520975	-19.1660338229612	-17.6989078125339
