feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
HSM7J4IS	-6.39160319243106	-5.54716700082854	-5.84095549680912	-5.42335289850869	-5.74958727479298	-5.85173521362286	-5.994768370986	-4.30363269131016	-5.47513588176945	-5.54895862701855	-5.62722997433219	-5.53095927941954	-6.30737729920081	-5.66641011313723	-5.58132018336198	-5.54792681294976	-5.51815768122555	-5.72160427440726	-5.59369582961015	-6.69233253214995	-5.51463098300525	-5.36591211695276	-5.32856780407361	-5.63411357911071	-5.64169432087154	-5.72202887506532	-6.42595125414072	-5.45326948813601	-5.84345853518823	-5.64169432087154	-5.48481002377344	-5.53892528423195	-5.52244308766356	-5.41683114275044	-5.49583350200218	-5.98589161178444	-5.48884103454375	-6.28519885729356	-5.26135795066818	-5.38828162474278	-5.61214088574953	-6.92732683827044	-5.77605362846815	-6.07813675270261	-5.96378366915655	-5.51463098300525	-5.87217480940393	-5.49226686974368	-5.86289319080604	-5.49178641471068
HSM7J4IU	-6.47770493636285	-5.5276877803226	-5.42095345463034	-5.40769006260626	-5.73432245161968	-5.52939806517447	-6.09511650024738	-4.79798482409675	-5.55317901798248	-5.78144449476395	-5.77302551573568	-5.45522636397884	-7.03175050361276	-5.09758563456847	-5.70010656442238	-5.66684433470342	-5.49191618246394	-5.69832462429549	-5.69999199605215	-6.05622946524138	-5.5464009198826	-5.21669332869656	-5.42841095648149	-5.61079447197281	-5.61930388085419	-5.69429654273366	-5.83137292127892	-5.31536638504585	-5.7498631172134	-5.61930388085419	-5.45894754502458	-5.37190636647549	-5.38583935526206	-5.29845545035811	-5.43416422298117	-6.10826938551538	-5.72185230454914	-6.78722528040918	-5.15039422769786	-5.39074873273821	-5.57225744428311	-7.44255581085762	-5.77526049676381	-6.19158980770371	-6.07680585200424	-5.5464009198826	-5.94407087272121	-5.61951378994779	-6.14471120469545	-5.35554123700483
HSM7J4IW	-6.20507043736907	-5.51532770585526	-5.43495777143396	-5.448000393756	-5.81477260268664	-5.55756439653431	-6.01006186742563	-4.8394720175503	-5.53782081296424	-5.88774226323114	-5.84713834817574	-5.50394472735408	-6.42794445135302	-5.11196280640559	-5.76206129842157	-5.66247983262198	-5.53497776262755	-5.78905562730288	-5.66991211080314	-6.11535484659453	-5.48937065057009	-5.19910344351234	-5.44779588410151	-5.55285257705155	-5.56736269127017	-5.52742357243693	-5.72823020402533	-5.35154502630806	-5.86366075772112	-5.56736269127017	-5.51427580478655	-5.46818119931278	-5.46771074484442	-5.2933963895517	-5.45660379964554	-6.02349131255314	-6.00115695208776	-6.70078283135675	-5.14887994401645	-5.38100664184119	-5.43929020132812	-7.65332835182087	-5.80805340362368	-6.03817698708619	-5.98847442513594	-5.48937065057009	-5.86163438029454	-5.766710062698	-6.11722253884741	-5.40461046644296
HSM7J4J7	-6.77432993086719	-5.56194084462133	-6.02631993960406	-5.57153264806007	-5.80125895573705	-5.99356698045439	-6.17567192112488	-4.41210871582102	-5.56827939803826	-5.60641487614252	-5.69971438380245	-5.46529358045834	-7.24620724650505	-4.95393298539528	-5.45552430933299	-5.72886889005568	-5.41975138202077	-5.85077841058586	-5.57066722662748	-7.16776349401409	-5.51952147454857	-5.42674611998969	-5.25738592271969	-5.43734538791586	-5.47011787421825	-5.45067338227963	-5.62233548489566	-5.41503371886941	-5.52394602263002	-5.47011787421825	-5.44938515303606	-5.4719399169115	-5.41556137755251	-5.3400148621847	-5.2754656541951	-6.33226449805123	-5.56919883128037	-7.13666262780488	-5.27094963262912	-5.45487637501849	-5.40142835107612	-8.79852496888132	-6.12722535901833	-6.71727217228897	-6.11028884095356	-5.51952147454857	-5.53084973938902	-5.32655817578614	-6.06742405595843	-5.47848837538776
HSM7J4J9	-6.86588642528029	-5.63744788520428	-6.03300163170981	-5.58548446358283	-5.83385382915237	-5.98285910357278	-6.17337934863924	-4.45895168359219	-5.52673092731491	-5.5401366036959	-5.67905292724749	-5.4189091015482	-7.18891596185275	-4.9571203534117	-5.36316729741918	-5.6286389416814	-5.36225137635351	-5.84214676491775	-5.50716927475971	-7.48519272258788	-5.51458245492292	-5.43623607830482	-5.19856385216466	-5.46493127705943	-5.4735406624623	-5.45367585076627	-5.75725933091602	-5.46590632809645	-5.55080684350541	-5.4735406624623	-5.41733551952015	-5.4130788234536	-5.36192346577699	-5.36790313522673	-5.38488854169208	-6.38039689651997	-5.65103057001536	-7.19707265565322	-5.24946381876985	-5.36619475847716	-5.42075486024585	-8.32784013536334	-6.1408536357	-6.7871072993243	-6.11276560617556	-5.51458245492292	-5.50099507584666	-5.37603308452648	-6.07233243857641	-5.44888442029239
HSM7J4JD	-6.95913071485541	-5.59298789625159	-5.90995999176895	-5.47575530845178	-5.72552876227301	-5.90109994856327	-6.09090363842258	-4.45682213866865	-5.64575881245255	-5.55289536657916	-5.64005690650023	-5.4230230611319	-6.75860664206574	-5.13003298269234	-5.43675604865155	-5.66277179851307	-5.50277655687452	-5.72169313838054	-5.60639957879259	-7.03861638477689	-5.4778872867836	-5.40331987503038	-5.21641150819008	-5.44274354155251	-5.43624139986607	-5.59373769879479	-5.79574285646323	-5.46388423759706	-5.78514418239802	-5.43624139986607	-5.39836748823463	-5.42272470564794	-5.36371273427716	-5.33721140616367	-5.4680326430413	-6.16075365413259	-5.58888068318901	-7.2503363661016	-5.31423143750071	-5.40624622643951	-5.56697773056116	-7.71045566272338	-6.04580718118875	-6.4612015932611	-6.04226070075008	-5.4778872867836	-5.61969140609104	-5.44124360364364	-5.96791596015049	-5.48735224869293
HSM7J4JF	-6.90969275169451	-5.55351508073164	-5.81458692232043	-5.56250347205686	-5.7222319621247	-5.80554182968174	-6.03852185002401	-4.40171422293693	-5.51529952896275	-5.62424587412724	-5.65985159149146	-5.45877882862391	-7.11447758180024	-5.28926785596773	-5.42591226386756	-5.61432278232482	-5.41683492878405	-5.7318816118118	-5.51184737420215	-6.90777572990585	-5.45904308860071	-5.35286492238507	-5.30673815546907	-5.49498938763798	-5.46998177089071	-5.67087256276255	-6.04891935592666	-5.4903515317976	-5.91831871459287	-5.46998177089071	-5.43581261180737	-5.4717403934805	-5.42931414333836	-5.3976645677864	-5.46030633258182	-6.01648324397785	-5.57392163081868	-6.72512467667977	-5.31945589479726	-5.34145472433458	-5.57650282008133	-7.98154514064225	-5.97911081776681	-6.27314198346431	-5.9815510460022	-5.45904308860071	-5.5939017915986	-5.56404384182957	-5.83910660072034	-5.45437282600511
HSM7J4JH	-6.39638410950496	-5.9995302392985	-5.41595470233613	-5.4442774189401	-5.69979969515649	-5.42950820541797	-6.16082122680671	-4.87652012054608	-5.8576388460079	-6.51720681634408	-6.59810619817442	-5.67101457323577	-6.38091000567753	-4.62201887782964	-5.29716215824718	-6.15053607476626	-5.33038963198497	-5.59491810982559	-5.25028633668205	-6.02595095188163	-5.17449355031209	-5.07163888682947	-5.80028678628006	-5.41914074134555	-5.41671484552371	-5.08267725988387	-5.47998065156802	-5.46399227524182	-6.56069623034093	-5.41671484552371	-5.61265590685706	-5.70647026445009	-5.72652324377809	-4.75846551454206	-5.81284716412552	-6.97313982389282	-6.33328496062692	-6.77512853247373	-5.05755329860199	-4.91190196972472	-5.00129617466587	-9.70233825307678	-5.5617409835796	-5.8519703419099	-6.19680542784186	-5.17449355031209	-6.76943118682076	-6.59857310673804	-7.36775713276594	-5.39225629488816
HSM7J4JJ	-5.97779238159625	-5.45815615520284	-5.22555806892653	-5.35093676526745	-5.54417555948166	-5.44648936689631	-6.56129228196255	-5.42315086481886	-6.21384075722452	-5.89723406431995	-5.8478829781095	-5.38700769098335	-6.68789929797551	-4.92492304066293	-5.65255409075947	-5.8935988169982	-5.34644287337409	-5.49381679888911	-5.4071016953973	-6.87883601332023	-5.80702095559281	-4.96296843782593	-6.12037484173104	-5.33936020672345	-5.3495733107054	-5.24082678743004	-5.59074813147212	-5.33590340985272	-6.38696257443651	-5.3495733107054	-5.38700769098335	-5.29356236330721	-5.32406069539541	-5.09542132057985	-5.24281714001603	-6.89001837640677	-5.90537662274846	-7.61605843172355	-4.990956816527	-5.13756801582766	-5.15542137163069	-6.75635295530953	-5.68558267094448	-6.05502904667428	-6.59105992909969	-5.80702095559281	-6.72482854305967	-6.0387004816222	-7.0210885023549	-5.1676929686171
HSM7J4JN	-6.15642393146657	-5.46354268736478	-5.27832579722705	-5.26306714799928	-5.44435288768014	-5.35524654351268	-6.59604692802811	-5.27835341434143	-6.80972418275248	-5.15865055920617	-5.39418560988912	-5.16409470857406	-7.09251209244874	-5.12429613047105	-5.09806386838956	-6.55510687541344	-5.04792440455823	-5.76650219890342	-5.14438533800055	-8.30992235280204	-6.28324075352699	-4.9158764187545	-7.09779849735503	-5.32743571313567	-5.3754148524827	-5.16321897639112	-5.97095997697509	-5.46316942425773	-6.30304477927154	-5.3754148524827	-5.52523587352599	-5.54784261113568	-5.15333661394301	-5.58520324138487	-5.08048737020857	-6.60316272895148	-6.3741484987472	-7.33791877117224	-4.92358499125806	-5.02704665198039	-5.06495806146964	-7.33394600332743	-5.57458362912638	-6.49869951013484	-6.6374111598097	-6.28324075352699	-6.41116348928335	-5.48901535458409	-6.37082060192419	-5.19862318627193
HSM7J4JP	-6.93132439696497	-5.70064391399583	-5.08403821186276	-5.03586559118042	-5.32919628701609	-5.35838139226083	-7.60276182156346	-5.06068804946644	-6.33348896989305	-5.58226243761555	-5.66029134854895	-5.26437587186502	-7.14183085942321	-4.87683694205038	-5.5396992309118	-6.20300625884726	-5.34971056844737	-5.37591889565922	-5.5015862465289	-8.45885348586209	-6.01151351754534	-4.8113821257482	-7.30444744760752	-5.30228563923996	-5.31933797262297	-5.35516211604896	-5.51523705587505	-5.24092264305425	-6.75615373182322	-5.31933797262297	-5.26437587186502	-5.18323182044449	-5.21860972353371	-5.11173565044302	-5.03765193214161	-6.82189085498045	-5.83178713065833	-8.94432072130107	-4.80580496286462	-5.04021106468499	-5.16031161219644	-7.0737259887601	-5.63432525011278	-6.46178602275381	-7.65611971638748	-6.01151351754534	-6.72390969285836	-5.90602753943998	-6.99783460944341	-5.10757454173241
HSM7J4JT_P	-7.11812406663186	-6.12862894991357	-5.97218241829992	-5.54175253504769	-6.17386545564236	-5.9376535634136	-6.50845603052322	-4.17463610127154	-5.40463175135467	-5.73801438534324	-6.01993481878846	-5.21839797735923	-6.17033449945512	-5.00283287890418	-5.38940397287136	-5.90704393086026	-5.63688941582787	-6.20601673344768	-5.33127843677303	-6.2723414806497	-5.99133774079976	-5.09228723457723	-5.20365247131405	-5.84813825232363	-5.27694700855857	-5.9642979388856	-5.39132766389272	-5.8102436145474	-5.99212757516499	-5.27694700855857	-5.22526129571165	-5.19365497612557	-5.19643575385436	-5.05465100665454	-5.33439280577964	-5.95748122006671	-5.8110337297172	-7.19131916519403	-5.00542685107681	-5.1385042470325	-5.75421406908052	-7.84340866126208	-6.11571310922473	-6.16257716441056	-6.46815745610924	-5.99133774079976	-5.93403051556748	-5.29498262928536	-7.03110659479937	-5.36557803298294
HSM7J4JV_P	-8.8170270996334	-6.41486293480929	-6.60984161463458	-6.0707874938569	-6.79662091673878	-6.50409876050824	-6.98381698154168	-4.15151033974758	-5.42576541825153	-6.09635289351607	-6.45633311904335	-4.91241979768849	-6.67358317771998	-4.77682616913702	-5.27503966474287	-6.17376334841488	-5.84384102911546	-6.90870716364762	-5.30500456646401	-6.81078334346697	-6.30598922294311	-4.94369971645546	-4.919942854282	-6.11613273720188	-5.00473524552511	-6.48188594516206	-5.1714234869218	-6.30656507294964	-5.89466582983755	-5.00473524552511	-4.94747927501743	-4.94779581303156	-4.90225130680918	-4.81084732074676	-5.24539513509114	-5.37879501916797	-5.80007035181773	-7.62307678676073	-4.72642884874108	-4.95997151297162	-6.13470837451603	-9.16355027003902	-6.59115084968492	-5.60504589120052	-6.8981803649	-6.30598922294311	-5.78669927300941	-4.9539971721808	-7.9104589270588	-5.29345396912598
HSM7J4JZ	-11.9561796165807	-5.60631031414104	-5.23449968596292	-5.2805234121075	-5.40733241997008	-5.32678635816095	-6.34874664089963	-4.97259822001323	-6.24975241395509	-5.95333762248516	-5.81005687616532	-5.38169185465135	-12.2901072178786	-4.9688180989472	-5.65919841824204	-5.55036900382008	-5.46256449881553	-5.39019905796917	-5.61635589115377	-6.1048129519586	-5.63037052570962	-5.39975863816808	-5.71485550816234	-5.4961208441808	-5.5660109602876	-5.5786822009618	-5.4905370651978	-5.07139347747763	-5.33508101787601	-5.5660109602876	-5.40631285475351	-5.30505147958444	-5.30454381202464	-5.31058199944955	-5.448326495768	-6.31602139349474	-5.7159239534635	-7.14192152264867	-5.12774488053443	-5.51954468651502	-5.41514128715299	-6.83918272331337	-5.75886544905399	-6.01567110774614	-6.32259454298041	-5.63037052570962	-6.10000633726482	-5.34276408912606	-6.476155959153	-5.41339034776981
HSM7J4K2	-6.69054346470528	-5.66818711032239	-5.71209697664446	-5.415925251986	-5.68355125172215	-5.73135494120732	-6.0264183045451	-5.03618759182567	-5.8011229084031	-5.58150868043265	-5.65759569221264	-5.41867382770072	-6.61926899769604	-5.12013579533832	-5.49921403987755	-5.60231411196555	-5.40935433474715	-5.65628979764993	-5.54765075841044	-6.64023204354216	-5.48381885156581	-5.40020612895152	-5.315479676643	-5.42037401601552	-5.44685301826671	-5.85545057321911	-5.40452479575057	-5.445034406425	-5.65710503100273	-5.44685301826671	-5.39101560235254	-5.40102203604363	-5.36759693705419	-5.38353791975726	-5.42633081338783	-6.10870100634199	-5.72708571025192	-7.44130053521753	-5.29759030766378	-5.48277049222086	-5.68985534551602	-6.87190861778167	-5.78077935125257	-6.27888483488607	-5.9326876637873	-5.48381885156581	-5.74294192245099	-5.43376703737476	-6.20403213214477	-5.45691636461912
HSM7J4K6	-6.50759300208261	-5.95785084013445	-5.56797493120166	-5.41999441383644	-5.74101645072002	-5.62567243190949	-5.98444555114778	-5.25345706559347	-5.65724958374673	-5.55425931398972	-5.62134248923517	-5.45091823385383	-6.48270963493328	-5.06867545182416	-5.48701675384527	-5.54993151574282	-5.47326219772319	-5.69619127564219	-5.52641784453874	-6.19474980448924	-5.49863689409722	-5.42277260315941	-5.18235749917734	-5.64040576479133	-5.68941142846903	-5.81201635703947	-5.45149030111988	-5.42488937051098	-5.74648672714884	-5.68941142846903	-5.4189796671013	-5.4561407243954	-5.42318827241469	-5.29960130363941	-5.46668456528243	-6.00093751469274	-5.71274859365109	-6.98333382414398	-5.08753830526108	-5.50161371091195	-5.60233647564693	-7.2772791686477	-5.85034507142801	-6.09998718857689	-5.87363665005088	-5.49863689409722	-5.83767157262949	-5.41475642138351	-6.14437404755258	-5.47763241653672
HSM7J4K8	-6.7884906292023	-5.65313190671388	-5.35300296786717	-5.44317299034538	-5.71739507681164	-5.4824683074812	-6.16543576220608	-5.21646520266656	-6.0141527255114	-5.74472341457322	-5.7294884360052	-5.5005767447289	-6.82340089916547	-4.99804009847909	-5.72719904492107	-5.69408807613446	-5.60200912735348	-5.65697888782423	-5.66990926762379	-6.33079669180603	-5.46584421277018	-5.48259350882129	-5.28975445579463	-5.5751514498395	-5.60811031270033	-5.56201572923051	-5.41615328049631	-5.32977680081629	-5.39114178089868	-5.60811031270033	-5.5005767447289	-5.43779676708856	-5.42154721101614	-5.25001302400378	-5.38375103225108	-6.04084095342616	-6.07817330693574	-7.01267226430209	-5.14598637478811	-5.38976316953885	-5.44278189879661	-6.66609879206277	-5.75132551499532	-5.87135536679107	-6.13532274613821	-5.46584421277018	-5.94879597887165	-5.37985806985091	-6.33399147856861	-5.42469008383361
HSM7J4KC	-7.55013286607331	-6.43259566240114	-6.81218373738357	-6.34618766284905	-6.60280157009317	-6.68223249986544	-6.86775201536098	-3.99959324143557	-5.37057910404983	-6.31662989067031	-6.39264183751991	-4.90365044832213	-6.86057400670387	-4.68838557989449	-5.18447946914067	-6.3565547556826	-6.09413363264014	-6.79128141141837	-5.24399111008225	-7.17734160957258	-6.4841002566821	-4.92157439047416	-4.90067359636823	-6.34108878865849	-5.01883562296314	-6.69007621389052	-5.07100159031604	-6.46134943643702	-6.25779435342985	-5.01883562296314	-4.92773527147878	-4.90665274327555	-4.88158694576735	-4.79261421055258	-5.19199896227073	-5.45532231129218	-5.64548053850736	-7.16301178466406	-4.73176058308909	-4.9045693908215	-6.28816800247337	-8.56706278164874	-6.9441567039953	-5.69277688947979	-6.71703027817876	-6.4841002566821	-5.76959928991483	-4.95031377615499	-7.09326329580861	-5.42334940858573
HSM7J4KG	-7.20947370759628	-6.24184163280022	-5.92791182390064	-5.66038254700912	-6.13776017390217	-5.8996769337005	-6.07276001755529	-4.55156662961437	-5.74845510676444	-5.81406115070681	-5.98176474725425	-5.2713525696223	-6.17612410532313	-4.87706787469982	-5.57212337282194	-5.8626673780786	-5.62567167566733	-6.15060656924588	-5.64531612573079	-6.35278877374601	-5.81653961515546	-5.18511656585042	-5.24366347957622	-5.54483180058386	-5.29939678524321	-5.93764524289372	-5.39321668346376	-5.78407849984715	-5.62664630501761	-5.29939678524321	-5.31814822227417	-5.23734418299345	-5.21983946010808	-5.06199745030641	-5.42430644598761	-5.7537795065649	-5.58597908506922	-6.44559764470276	-4.9906693791329	-5.22580663407987	-5.72345368091831	-8.04899655873759	-6.14179434766567	-5.89601727620446	-5.96448670762125	-5.81653961515546	-5.93225576455144	-5.31163990076096	-7.08754981718218	-5.29921009261412
HSM7J4KI	-6.58463183789326	-5.8820002142839	-5.61007390206956	-5.39197928987527	-5.7179995233417	-5.65444968489938	-5.89693372583869	-4.74856991380161	-5.68628580195764	-5.72825375764128	-5.75705841277718	-5.43890036268347	-7.72204607480083	-4.96486647834916	-5.67557928914402	-5.78150150169738	-5.43329962705289	-5.71340686797226	-5.68821834370403	-6.18397673510818	-5.54853814961807	-5.28315543145117	-5.46887882794596	-5.50058083859518	-5.50275470962028	-5.55474675718704	-5.71647728444027	-5.57845106963476	-5.68816924321765	-5.50275470962028	-5.4829594839617	-5.38748011114413	-5.40270165647868	-5.29339192200461	-5.44473029055812	-6.12124800535128	-5.6919927474455	-6.51104542280275	-5.18671148049842	-5.39378905696275	-5.45659318474631	-7.245705666654	-5.85720175693086	-6.23010379088508	-5.86652288425032	-5.54853814961807	-5.97919665259016	-5.52622081528045	-6.10710598709684	-5.34379086186702
HSM7J4KK	-6.06158236050389	-5.60789207540902	-5.65322586746794	-5.46527406478237	-5.75410078142969	-5.69414195120129	-5.86097294426726	-4.46864872005277	-5.79540027440323	-5.67323316167012	-5.73485709653137	-5.4470550901112	-7.4144569566259	-5.01317244300032	-5.57935611718709	-5.61387446166927	-5.47931013394623	-5.74437686421456	-5.63394598411982	-6.30874804947752	-5.48088692491959	-5.32846067098406	-5.34525222790737	-5.55902891733089	-5.6002532066904	-5.72035809941393	-5.80338102808101	-5.45182021863597	-5.80712570226648	-5.6002532066904	-5.46822199408253	-5.4229914809404	-5.4312288194222	-5.33071198000296	-5.65555825741748	-6.31388926548861	-5.66688689096589	-6.23112335469482	-5.24554548258883	-5.36251637758362	-5.5872835488515	-8.62274722710633	-5.78542036271609	-6.53129571960395	-5.78268245085088	-5.48088692491959	-5.83315437245459	-5.62208138646978	-6.1467257262392	-5.39099106334455
HSM7J4KM	-6.95102956080437	-6.32455642920906	-5.68892022895687	-5.59483564468542	-5.85428145977885	-5.72539296729397	-6.28649707208822	-4.62118211061474	-5.6567975436054	-5.89422452480377	-5.84954241524006	-5.34736692192067	-6.45298744377447	-4.86399717449383	-5.71862828275127	-5.77246173646585	-5.73418137408756	-5.86962524617795	-5.64048664540541	-6.02333223100555	-5.81619831388402	-5.13715876858316	-5.36053043932669	-5.62337262454156	-5.30092280500342	-5.78954479247653	-5.36386615188995	-5.69444077941015	-5.64286685601871	-5.30092280500342	-5.34736692192067	-5.24370640610609	-5.25728843547138	-5.13824410655884	-5.59515542928783	-5.76994734017075	-5.67265814877172	-6.91378359297511	-5.03443248352557	-5.31739949264234	-5.6552120943632	-7.02353188158376	-5.99867386122098	-5.77824094473116	-6.25932989058081	-5.81619831388402	-6.1049279929798	-5.34874486486528	-6.78368264217703	-5.30480799338255
HSM7J4KO	-6.94925098034294	-5.68430674094797	-5.81866961776965	-5.42372036066051	-5.70429432320643	-5.77223491080232	-6.04781419915019	-4.91771086640703	-5.5810411830253	-5.52440884415032	-5.61527890404273	-5.38315659623063	-6.65749505043349	-4.95055823028682	-5.48783770636761	-5.63352434371467	-5.47525701284711	-5.69568880848902	-5.64348150239309	-6.85648209002978	-5.48229000357193	-5.35694976588508	-5.25961609147934	-5.412190885186	-5.4237627048322	-5.50910391249732	-5.53372975590405	-5.41380904277443	-5.58288106735135	-5.4237627048322	-5.38997337441509	-5.38896029846479	-5.35403176183318	-5.4154737502553	-5.3467423969935	-6.72918640675777	-5.59248468957564	-7.38669121347249	-5.17434177844229	-5.35786980690383	-5.42986796197856	-7.9064857056839	-6.22846557674635	-7.20743719328304	-5.98940434340433	-5.48229000357193	-5.59895467960552	-5.39410280824654	-6.41923627365241	-5.45179021002312
